track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7pQyoXUiVOptxs9FuA6wOX,0.703,0.583,10,-7.632,0,0.0607,0.0567,0.0996,0.0867,0.511,138.904,172707,4
7pNKOYIQBPuJOJ779G5GIq,0.674,0.823,0,-8.654,1,0.202,0.0199,1.25e-5,0.666,0.673,94.118,140742,4
7dXD5KXxYVTpAv6Bcsp85c,0.669,0.732,6,-8.724,0,0.244,0.00308,0,0.0492,0.727,150.043,148577,4
5XR2r8uYYnUNVyks8X6CUa,0.263,0.553,9,-9.641,0,0.0334,0.0523,0.137,0.188,0.0765,125.889,192767,4
3mzpaQBkTfXyllPuTkGvCB,0.746,0.439,5,-10.892,0,0.258,0.0165,8.3e-4,0.0845,0.218,93.851,139850,5
6FghyuAcSSxX86TwmWHLrK,0.209,0.724,5,-9.143,0,0.0421,0.00148,1.24e-6,0.369,0.186,136.807,177201,4
1FsaFMnKJ0WwwbrP8aAMbI,0.345,0.375,5,-11.661,1,0.0337,0.00455,1.99e-5,0.205,0.0431,80.843,212325,3
7j9DYPyCuvSAtPcevpAkzb,0.161,0.482,1,-11.21,0,0.0472,0.486,0.409,0.371,0.0926,161.092,233079,5
6UGpcXcENaUqQKPc6oqOe4,0.484,0.262,7,-13.286,1,0.0263,0.978,5.99e-5,0.117,0.332,98.516,162413,4
0IvBJ71GLPHCuFO9hRbWZA,0.473,0.532,8,-7.744,1,0.0276,0.731,0.0117,0.0973,0.403,105.13,166133,4
7ywp9MWERblgkSMoMBugC0,0.668,0.677,0,-8.154,1,0.0318,0.526,2.43e-5,0.129,0.963,131.767,161613,4
09YfILH3QY7POQbhBc7DNv,0.471,0.866,7,-8.019,1,0.0886,0.0186,0.00296,0.117,0.265,120.415,142600,4
0g7waQsc8WWxchFAHfRhFt,0.62,0.83,2,-6.581,1,0.0464,0.703,0.0427,0.201,0.912,159.448,152733,4
1sH0BilBR8geHAG1nQgvPs,0.467,0.277,5,-9.041,1,0.0289,0.935,2.31e-6,0.115,0.601,96.697,147373,4
5Yy3MkY3YEga1ecYOb2XqX,0.557,0.484,7,-8.925,1,0.0342,0.683,0.0102,0.125,0.514,74.615,301547,4
5mZrhh1eP7YJpdMyOogroU,0.675,0.725,0,-6.281,1,0.0298,0.46,9.1e-4,0.333,0.449,119.973,132573,4
18PAtUJK3t419O9ftkUZxN,0.452,0.423,11,-10.141,1,0.029,0.989,0.881,0.172,0.887,99.04,94747,3
2pL9xr4Mznff997e4jcoos,0.481,0.843,11,-5.683,1,0.081,0.319,4.3e-6,0.045,0.423,78.809,223333,4
32Q7B7BsaUBb8D2zT2Vngb,0.702,0.722,4,-7.971,0,0.0417,0.0909,0.025,0.134,0.315,145.959,200500,4
4cEhfMDQJenkOB12pvW051,0.761,0.514,1,-9.271,1,0.143,0.0492,0.00801,0.217,0.258,110.042,182000,4
5q9F2CNzrrNQMM7l62S2c6,0.577,0.323,6,-12.843,0,0.0734,0.113,0,0.0739,0.288,78.608,250925,4
3kEjDzZj9mKYfQsA5vOFIv,0.718,0.351,5,-11.091,0,0.0795,0.222,1.05e-4,0.0906,0.148,75.039,207000,4
2bVMo5478evu0jBKb1oTq7,0.701,0.725,5,-7.795,0,0.21,0.0207,0.0132,0.126,0.556,145.015,211862,4
3BkEfblB3SnN52rRNwyPZv,0.638,0.775,2,-9.021,0,0.0449,0.0238,0.0141,0.116,0.258,119.977,221125,4
3X79t87FTGuDbrA6g2ke5R,0.555,0.514,5,-11.368,0,0.143,0.0124,0.138,0.123,0.486,184.091,188500,4
4UieziGOdrfMaIsAsP48ah,0.534,0.848,7,-7.59,1,0.291,0.0354,0,0.242,0.185,149.822,233000,4
5zTn5TJRkbS1YPBcrd4vzg,0.863,0.828,5,-8.511,0,0.175,0.331,3.34e-6,0.572,0.756,140.063,75154,4
4F8JgSAhDLib5yoUoykMMZ,0.841,0.447,2,-13.112,0,0.362,0.0307,0.00599,0.0882,0.258,173.891,109125,4
4C7j2x6EiKygp7V1LjINCO,0.904,0.871,8,-8.588,1,0.403,0.00645,5.21e-6,0.0697,0.346,144.993,110211,4
16PG9ykp0W7xXJoQNQkHa2,0.858,0.64,7,-7.57,0,0.147,0.153,2.38e-4,0.176,0.323,140.075,85786,4
09Sjan3YjU726pJtBX6jXF,0.885,0.878,1,-10.277,1,0.0788,0.0806,0.909,0.116,0.128,130.022,88660,4
6U3bIehegtlGdaIDDgZnlI,0.873,0.86,9,-6.255,1,0.24,0.00211,0.0266,0.229,0.527,145.086,127504,4
6WkxSalI20tm60iy0M5zii,0.851,0.701,1,-6.584,1,0.0465,0.00456,0.0432,0.0806,0.302,139.925,123481,4
5bF0IsOH5bHZh1hSKkJtwU,0.557,0.728,9,-7.723,1,0.401,0.00621,0,0.292,0.319,139.974,117055,4
3pomAT5r7M2D79EpTUiGR1,0.746,0.62,0,-9.23,0,0.181,0.262,8.34e-4,0.275,0.502,140.013,140199,4
0E8b5Ocz2UGTRGE3ItuQre,0.766,0.684,11,-6.014,0,0.217,0.0912,0,0.0636,0.452,90.057,234707,4
62FbLMpG27j0z43nd1Hs2I,0.692,0.784,8,-5.349,1,0.0553,0.021,1.43e-5,0.414,0.737,139.95,242136,4
16GDaXgL08vkF29nRIDUDj,0.392,0.274,1,-12.848,0,0.0996,0.192,0,0.146,0.165,78.824,199549,1
3FK4Em0yapGuii3qjKouwd,0.791,0.492,1,-6.297,1,0.232,0.133,0,0.109,0.425,133.023,245453,4
0X6v5XgjZwYEThRKurfUEe,0.605,0.645,10,-4.548,0,0.0873,5.3e-4,1.18e-4,0.284,0.0914,93.303,172627,4
42PL9yleXOc3t0E84U206t,0.481,0.811,8,-4.26,1,0.411,0.109,0,0.392,0.727,178.158,241200,4
05OYrX2wIpHZYVuy56Rce8,0.92,0.515,8,-6.995,1,0.467,0.0884,0,0.132,0.798,98.086,195707,4
2fZb3RFZIIzqE8Hjn0YjIF,0.532,0.806,9,-5.143,0,0.368,0.0927,0,0.385,0.671,99.858,200067,4
0ZeYqZDd9jJ0BOCdSbyqoU,0.48,0.451,11,-12.533,0,0.14,0.068,2.72e-6,0.0562,0.154,128.035,235677,4
5XmzqCvvaca67daoAiVUZe,0.784,0.529,11,-9.35,0,0.122,0.0506,0,0.316,0.313,130.061,189914,4
5alFLxnNmBmTdNM6Oq0nqD,0.793,0.717,1,-8.726,0,0.115,0.0303,0.0421,0.1,0.382,98.47,159000,4
1xCMyuxOhuxpndBtKLwCHI,0.622,0.891,4,-7.898,1,0.163,0.00319,0.00165,0.0909,0.508,133.999,167000,4
1oTZfA19b295ZdWdFTzJNj,0.693,0.761,8,-8.682,1,0.0509,0.00993,0.59,0.273,0.267,130.055,166000,4
3CFPJGktOC1KpxwvDjIHfL,0.773,0.555,4,-7.169,0,0.0583,0.0154,0.00814,0.319,0.501,97.992,115000,4
3V3ijKDFFwPM9ADBAW41XQ,0.676,0.82,4,-5.347,0,0.061,0.00113,0.199,0.104,0.553,129.991,144200,4
7MWrJXBSoTq6L7BvIsdFJp,0.669,0.612,2,-8.525,1,0.122,0.0138,2.08e-4,0.102,0.209,170.188,152000,4
23fcxxG8HAXl2FxvJEZ4q2,0.653,0.727,2,-8.038,1,0.0375,0.00353,0.121,0.108,0.108,139.94,236000,4
1bMG9DKuMJhdwTSTtphTDC,0.59,0.691,11,-6.773,0,0.205,0.0205,0.00117,0.114,0.483,163.958,154200,4
3vO9TeoDMSt8kDtHwokQj5,0.704,0.691,0,-9.1,1,0.149,0.00889,7.58e-4,0.0752,0.481,144.937,217319,4
7pVuGWgUcABk3ToWt2hGNU,0.872,0.527,10,-12.91,1,0.076,0.523,0.117,0.157,0.0877,129.966,118256,4
4bwSaP7MRzX57zEGAvDpG8,0.9,0.651,3,-11.84,1,0.444,0.203,0.0654,0.332,0.763,145.098,95190,4
66HmFXiagWQtiJ10t5oY7e,0.837,0.659,10,-10.754,0,0.0557,0.0654,0.91,0.055,0.281,139.964,85943,4
46rLBvvCaTg53hsu4jzBDc,0.677,0.609,7,-10.683,1,0.0701,0.00183,0.104,0.066,0.314,174.055,110393,4
1QboqlLbKsUvQRohea6KaE,0.716,0.831,11,-3.878,0,0.204,8.98e-4,1.86e-4,0.854,0.821,83.988,154854,4
14pahrBKkhN5jwtTI7PEEl,0.77,0.839,1,-3.814,1,0.265,0.00562,1.34e-6,0.159,0.829,168.018,174315,4
3o5J5PzB6Kc8RtJacnvf4U,0.644,0.959,2,-3.39,1,0.151,0.0656,4.1e-6,0.196,0.5,102.988,173061,4
49pUQk4ngUXfwTVvvAmcqy,0.798,0.715,1,-8.005,1,0.0849,0.326,0.00839,0.146,0.812,128.019,153783,4
3ifraOcTNwMO1eaZbTYFPp,0.858,0.598,0,-4.102,1,0.0732,0.0394,1.47e-4,0.344,0.589,139.972,161176,4
0F8rnnttZUfHPWpGEXW0Uo,0.776,0.562,9,-8.691,1,0.211,0.612,0.116,0.133,0.423,100.033,237636,4
0Sbxha3C1QZNRBmzVyQawE,0.505,0.825,1,-7.609,1,0.0389,0.0121,0.689,0.12,0.189,177.995,184505,4
7MyZeEm6keIU4vNypB8nxC,0.409,0.276,4,-10.627,0,0.0306,0.907,0.0397,0.0666,0.105,120.314,238559,4
7heSEv21iLJsWTyCfIZLJ1,0.586,0.419,4,-10.375,0,0.0503,0.296,0.384,0.0911,0.216,123.029,219771,4
0WhOnqFjbvpwt3wU0L5v04,0.404,0.249,7,-15.881,1,0.0472,0.702,9.11e-4,0.171,0.284,120.221,211295,4
6Q3ZjWvNbybtRLZNZx3ltJ,0.504,0.652,1,-7.884,1,0.0522,0.00464,0.0115,0.126,0.153,153.025,179687,4
5HfgoFRnFuuHMM67rB9sdC,0.177,0.337,4,-11.162,0,0.0382,0.886,0.918,0.0892,0.196,180.947,206887,3
4QGfuME7RypaASEUVvnEby,0.272,0.534,11,-11.215,0,0.0402,0.0609,0.0502,0.0676,0.156,141.181,275127,4
50y2fNzHymzKehWtnyD8Cb,0.701,0.584,0,-6.472,1,0.032,0.0894,0.832,0.0833,0.611,120.011,158584,4
4NkfSizDcCrFZoUzvEYJup,0.226,0.296,7,-11.572,0,0.0385,0.97,0.955,0.106,0.0352,88.616,230010,3
35uzGKCJOZ1qjZY7LgC2I0,0.366,0.355,5,-9.882,1,0.029,0.68,0.126,0.0988,0.316,90.002,278124,4
45AwkbYypZWEGFuwQcMiOm,0.677,0.505,10,-12.274,1,0.0508,0.824,0.243,0.219,0.077,117.259,250383,4
0ZVzN7tnseNSxtnAhTNK39,0.691,0.75,5,-15.229,0,0.0693,0.449,0.595,0.11,0.524,134.984,278386,4
2zpgZcT2Ec1zFCSMwv0UR1,0.808,0.552,1,-13.673,1,0.035,0.136,0.915,0.203,0.61,138.992,555176,4
15LGTD0FYs0HFwuiholzT9,0.585,0.487,1,-13.951,1,0.055,0.278,0.26,0.105,0.343,119.991,281069,4
1d6BkMki9M6K0yp9OLBzOM,0.337,0.28,0,-18.646,0,0.0384,0.987,0.882,0.0851,0.0824,140.004,75970,4
6UJ5MON197q08uIHR66zcf,0.126,0.281,4,-19.564,0,0.06,0.793,0.844,0.111,0.121,81.75,161037,4
0c6Eojc23KUnyLM6yobaOk,0.422,0.327,5,-15.584,0,0.0657,0.0963,0.0886,0.141,0.0458,163.066,178726,4
0SxrRiPi9jqOhISdjBelfU,0.789,0.567,1,-10.243,0,0.11,0.386,0.845,0.128,0.322,116.516,258934,4
1nRsrH6U6XJX9iQ6XgZvxh,0.562,0.553,0,-10.265,0,0.0482,0.115,0.271,0.0693,0.711,129.818,230739,4
2AHnUkgAkoOFnkvwRIezrK,0.551,0.765,1,-7.661,0,0.358,0.0117,0.0016,0.224,0.537,131.712,152727,4
0G6rvTge4OQ8DYaOntvqFd,0.662,0.758,4,-7.385,0,0.0511,0.0435,3.07e-4,0.267,0.531,140.015,129348,4
096mBvW2OMGWRdF6VCo4GA,0.631,0.662,1,-6.694,1,0.321,0.00185,0.58,0.0598,0.326,140.046,318021,4
0K7U3HXP57djVDMYEha4m4,0.819,0.684,11,-7.726,1,0.0486,0.0836,0.114,0.161,0.543,127.042,170982,4
2HaDgYUwvxt4bqVuwaY8uY,0.961,0.796,1,-5.377,1,0.315,0.0865,0.947,0.0592,0.347,134.047,128955,4
7MyhIzwqpwfetObvzcTbkm,0.915,0.702,8,-6.311,1,0.179,0.102,1.15e-6,0.112,0.481,129.976,143399,4
3SHMc7uu7qrTFEkU2OYCJu,0.776,0.993,2,-2.134,1,0.196,0.228,0.0321,0.0989,0.411,133.981,132677,4
2u1LtmKOzyi0hMdskWn3Tc,0.719,0.111,2,-14.208,0,0.097,0.948,9.6e-6,0.112,0.268,121.816,167405,4
5aavkoG5D3zRmeLQdHn8cb,0.761,0.374,10,-9.002,0,0.0383,0.615,0.0401,0.112,0.339,113.984,194155,4
0ffiD4SYlHEifVwzBdPqd7,0.667,0.477,0,-14.644,0,0.0911,0.93,0.815,0.143,0.0548,94.267,183507,4
18uMuvNai5GtXxw4q8qjKR,0.763,0.268,10,-18.192,0,0.0522,0.983,0.936,0.088,0.841,105.295,153231,4
2XF7rKLJbw9D5W4REiyK9L,0.741,0.399,9,-10.727,0,0.102,0.723,0.0103,0.199,0.431,80.965,179680,4
0Uq8EBEXYFBGcPTKlTtRdT,0.682,0.399,9,-11.592,0,0.106,0.912,0.0584,0.172,0.207,123.004,205467,4
3w2nDJrunKZE5N6b2CRXv9,0.732,0.178,6,-13.108,1,0.072,0.99,0.0198,0.0872,0.717,124.975,148227,4
4Wyu4dG5OfWyXEonor4f0b,0.495,0.258,8,-16.513,1,0.0626,0.971,0.103,0.103,0.349,176.019,133293,4
191sI7DN5wrvbuAVW8VlHF,0.355,0.126,3,-20.291,0,0.068,0.965,0.3,0.102,0.366,174.755,142309,4
5VXTecZ5LpwLVp9zuJGqRJ,0.567,0.631,6,-6.682,1,0.0642,0.0266,2.83e-5,0.0785,0.308,96.871,244190,4
3CwJI2rcnyZL0DVaUZ2D99,0.929,0.889,1,-2.647,1,0.204,0.221,0.281,0.0934,0.868,140.04,84000,4
79WkDHrA86LckfmnjC0LIx,0.752,0.812,11,-3.648,0,0.195,0.29,0.00131,0.0573,0.541,144.014,106728,4
3BfwSBhhhYi3KEonAOZkKQ,0.887,0.728,1,-5.906,1,0.0567,0.00536,0.421,0.0454,0.685,138.012,119184,4
2bRs25TmImvXkYlR3mQhkT,0.839,0.584,5,-10.214,0,0.072,0.238,0.0249,0.112,0.766,152.951,100464,4
3JtT1jQsPFNI5JQSwoNPqH,0.843,0.896,11,-3.261,1,0.0712,0.104,0.371,0.0791,0.865,137.966,111360,4
3orDHwfIxUGKkuA1fR0rNp,0.787,0.792,4,-6.178,0,0.0663,0.464,0.412,0.148,0.909,137.962,126768,4
1D86iI0GlMq1VnWAsze1Ek,0.929,0.863,1,-4.064,1,0.243,0.256,0.407,0.0652,0.877,146.01,128856,4
1xK7gMUswOBndlfCxpkcNq,0.892,0.777,11,-6.959,0,0.212,0.0237,3.14e-5,0.124,0.705,134.045,159431,4
1MOcUvdRYdVMTAYuHfMILj,0.857,0.89,1,-5.146,0,0.252,0.0177,0.0314,0.1,0.897,153.04,88303,4
2UFjTMXDWz2zf6wwol4WPo,0.748,0.623,1,-4.178,0,0.291,6.92e-4,0,0.128,0.563,159.95,47673,4
6VnX3atcyGnx6FmpnvCyiL,0.712,0.724,1,-3.983,0,0.326,0.00541,0.00129,0.0851,0.466,164.85,66926,4
1IPJwOQXHdu3q957g2XDAv,0.915,0.884,8,-3.704,1,0.091,0.0638,0.132,0.119,0.445,150.052,108460,4
3YokUz1GMTM4hDVSwL9dHn,0.873,0.489,9,-8.267,1,0.0788,8.13e-4,0.678,0.133,0.303,159.979,72046,4
5U2JoSraZrrUIgmcZaY0HR,0.953,0.641,2,-6.856,1,0.322,9.41e-4,0.384,0.09,0.245,139.97,93036,4
0y2PbeOe4Lj0vVCcdwdMS5,0.798,0.823,8,-6.528,1,0.214,0.0169,0.00928,0.0988,0.628,165.14,106186,4
2j4cM2v7VFutrK8OFR8yTO,0.846,0.796,1,-4.186,1,0.31,0.00775,0.0894,0.488,0.837,165.018,101512,4
1vNf35mlG2ZoNYR8qrVGbG,0.859,0.777,11,-6.86,1,0.255,0.057,0.0114,0.0628,0.668,169.968,83304,4
2XSxgdxODJnj0SKnES4G2O,0.726,0.736,10,-8.076,0,0.0854,0.1,0.028,0.381,0.203,92.461,102531,4
3zbWFqHe67NKaUCLxDUoIj,0.926,0.772,1,-5.499,1,0.132,0.0225,0.268,0.177,0.302,139.996,60082,4
2fB9W8v12kKC2dbin3AV45,0.535,0.816,2,-9.187,0,0.0522,0.0032,0.031,0.837,0.429,163.025,212230,4
1ODY49po0ITbdqqnp8pXs1,0.538,0.863,7,-7.432,1,0.0895,0.00115,0.152,0.421,0.539,176.997,207956,4
4PUHahQp7n7ePj9NQs2CQ8,0.562,0.684,4,-10.249,0,0.13,0.0103,1.94e-4,0.756,0.1,82.485,262081,4
4bYFeNn9MPNB4LkRnS9Sbo,0.594,0.681,2,-6.405,0,0.0413,0.0821,4.41e-4,0.694,0.298,158.096,248987,3
5Qorbb9mOtPHu0adPY2Znz,0.741,0.889,9,-4.975,0,0.051,0.0525,7.75e-5,0.291,0.448,122.036,157652,4
58jMrMZePOvsOUmR7VlKT3,0.605,0.78,1,-7.506,0,0.0435,0.0112,0.698,0.102,0.504,93.524,201341,4
4de2p3iNoCa1BZXYA8QG0W,0.486,0.469,1,-11.064,0,0.0562,0.111,0.552,0.681,0.128,150.191,144547,4
17MSgwkXV7yAYtH3Eqg9O7,0.379,0.743,8,-5.088,0,0.0699,0.0258,0.0231,0.364,0.517,160.781,218690,4
5UMauUXLf6lWbi1eH6MdME,0.545,0.815,10,-5.123,1,0.36,0.0194,0.158,0.292,0.414,174.029,211991,4
4FAEJJpnB5xO7DvyBErsdK,0.474,0.918,7,-6.43,0,0.168,0.00223,0.0287,0.347,0.667,113.47,250648,5
6tS9z4PYZpOFaHFs6Nuoz0,0.828,0.784,1,-6.782,1,0.287,0.0611,0,0.175,0.391,131.791,155110,4
6z5wOV8Ct5Lq3Yyzl7X72Q,0.877,0.518,11,-7.585,0,0.372,0.0245,1.46e-4,0.0953,0.552,93.942,214320,4
0KMeq63wOQNDJ9XUGaiNk2,0.704,0.868,7,-5.685,1,0.222,0.0617,0,0.313,0.765,102.008,114015,4
29JfEAAvvMokcKfZdjfGRO,0.841,0.85,10,-3.346,0,0.313,0.151,0,0.0582,0.702,99.971,273007,4
2Hwhlw8GfanSdgMWM6vzPU,0.758,0.538,7,-7.404,1,0.136,4.21e-4,0,0.0731,0.444,182.088,137215,4
1HCdYH6L4gIWm9Yzh4zwe8,0.765,0.618,11,-7.359,1,0.0721,0.00167,5.2e-5,0.364,0.423,98.116,90107,4
73vS2qs6HhuozTbohkd12W,0.748,0.738,4,-5.786,1,0.206,0.306,0,0.116,0.712,97.055,138962,4
0ZEgd0q1m5LYcwvnZJl7gK,0.857,0.626,1,-8.466,1,0.323,0.0731,0,0.208,0.406,132.082,199809,4
5mtHnIADVC1BtvTFO9vGXl,0.526,0.644,7,-8.963,0,0.282,0.0939,0,0.0466,0.938,93.097,110248,4
6dXDcXIJhCvXzRd2g4sVxn,0.929,0.791,1,-6.83,0,0.278,0.0261,0.0436,0.118,0.497,145.427,103174,4
7axvORkYbvEeva7SiCnjOA,0.52,0.635,1,-7.06,1,0.381,0.158,3.93e-4,0.693,0.371,137.473,185443,4
0SRLXQnjE9LL4zmqwmRoxj,0.93,0.808,11,-6.521,0,0.0984,0.0304,0.38,0.201,0.55,142.987,109107,4
5QjwaMXvfjigs0Uu2Qd3M9,0.843,0.658,1,-9.824,0,0.114,0.00436,0.00478,0.0566,0.639,75.008,144039,4
6ZeydF5POoBbhxY2XNk3BQ,0.876,0.787,8,-3.872,1,0.319,0.00597,0,0.0411,0.685,160.045,81387,4
4i3oZypBOT1vIIoPIrPHCg,0.869,0.641,8,-7.004,0,0.322,0.374,0,0.111,0.885,144.858,115947,4
0Uslc2y8JADrtIQQtOg66O,0.947,0.93,1,-3.173,1,0.185,0.109,0,0.0905,0.616,138.047,142634,4
3nAQYrlCewlsDJuFL0M8KW,0.886,0.584,5,-11.021,0,0.37,0.00809,4.3e-5,0.135,0.392,150.041,128104,4
66nqicP4reySyhdDRo3VZh,0.583,0.787,6,-7.595,1,0.0384,0.0153,0.035,0.322,0.222,119.962,260000,4
1bTufL2uAPVxKZi3KXTdJJ,0.336,0.603,6,-9.436,0,0.0328,0.243,0.914,0.655,0.215,85.016,283761,4
7KTbdZRAZ3q3wYGz5mD4tR,0.481,0.81,5,-3.965,0,0.22,0.0804,4.37e-4,0.102,0.297,102.032,343529,4
5gbF5Ix6RXO8Jeu6UB1cjD,0.597,0.139,8,-19.804,1,0.032,0.78,0.866,0.131,0.0497,145.004,56281,4
1pWIkEO7M6ukT9XxSjgokL,0.555,0.834,7,-4.928,1,0.123,0.444,0,0.0912,0.318,138.927,313381,4
6KLkeu4ATlq0p5spHTiwzR,0.399,0.869,5,-6.542,1,0.288,0.119,2.28e-4,0.43,0.256,97.99,393061,4
0FCVoK7HRBqnFcgvf1As5M,0.359,0.879,11,-7.244,1,0.0751,0.0574,0.00801,0.724,0.438,128.391,230798,4
2JCq4h8y8pDVjFtOtlADPi,0.472,0.907,0,-6.444,1,0.048,0.0147,0.939,0.826,0.299,80.006,331416,4
06BwoAsF47bxSE6qwgSWNV,0.251,0.889,5,-6.389,1,0.217,0.29,5.21e-4,0.324,0.361,149.612,264800,4
3BwWkvU01O4e7ayPZbEgD7,0.528,0.954,7,-4.749,1,0.204,0.0216,7.69e-6,0.127,0.272,98.002,335050,4
2Q7uBV7aPEjmDZiltWmj2l,0.716,0.601,8,-6.423,1,0.164,0.0161,1.48e-4,0.226,0.711,75.007,120523,4
4aMTQs6clZFCiVr8LD1KCp,0.773,0.384,7,-11.925,1,0.0384,0.352,3.38e-5,0.0846,0.545,108.003,238155,4
5uvc6CHTm6wbqhba5SSWwA,0.839,0.362,7,-9.8,1,0.0454,0.652,0.762,0.0579,0.967,104.019,152885,4
1LrLfGBstp3Nph1Mx2fvyp,0.72,0.497,1,-11.733,0,0.0528,0.509,0.932,0.173,0.742,135.014,204545,4
0TInuyK1qZbXpBfZ5FA64w,0.675,0.788,11,-8.894,0,0.0403,0.525,0.84,0.107,0.821,112.995,241062,4
0v00WPHkR5JP3VwmY8Owqn,0.498,0.274,10,-15.789,1,0.0628,0.962,0.848,0.0887,0.498,164.801,216000,4
0k8Bxua1WpK94NzRljqwY6,0.735,0.508,7,-16.286,0,0.0915,0.5,0.758,0.0845,0.944,99.982,233397,4
2Gl1cs4EqcRl7nzbEj7Fgh,0.456,0.361,8,-15.777,1,0.045,0.885,0.925,0.619,0.51,208.024,138462,4
6B3NBWtTa7WuPILwpAz6D5,0.851,0.948,6,-5.971,1,0.223,4.77e-4,1e-6,0.243,0.784,124.952,185435,4
3J7KqNtBKOOjODsAT1u2j4,0.898,0.907,1,-5.657,1,0.158,0.00245,0,0.0746,0.718,124.929,179999,4
1RsMNYWrNLEP28BHIMsoK9,0.804,0.777,7,-7.838,1,0.303,0.00383,4.51e-4,0.682,0.638,133.976,215728,4
2qT5wU3DiOItGKaLK0EHWT,0.955,0.854,10,-6.031,1,0.259,0.059,1.3e-6,0.0654,0.716,123.99,188221,4
4W8d0zz2D4bon7w6FT8kBt,0.575,0.635,7,-8.458,1,0.253,0.339,4.11e-5,0.108,0.256,123.986,206747,4
5XTHtGlwtzGYK1D3gGnW4m,0.901,0.74,1,-9.702,1,0.264,0.0784,0.02,0.097,0.501,105.035,214213,4
2XfpiINTHNXFxYuua6KU8p,0.576,0.827,2,-6.236,1,0.312,0.00204,0.00101,0.145,0.403,153.167,193125,5
3arp7c5CJ2JGyeOD2YR1b6,0.919,0.786,1,-6.473,1,0.31,0.0119,1.77e-6,0.0673,0.534,125.071,184663,4
0FjDKeIZFs4BIZAeURJueC,0.866,0.933,11,-5.741,0,0.239,0.00483,3.02e-5,0.0431,0.625,124.977,186828,4
2tepS32WucyzzbdusBb5aU,0.674,0.839,10,-5.473,0,0.318,0.00267,2.54e-5,0.239,0.378,124.838,190013,4
3hR2C8S5pFzdaUE1AFRgz6,0.882,0.876,6,-4.982,0,0.293,0.0774,1.62e-5,0.2,0.923,149.953,140852,4
5zQkVMpe2V0tpbUMC181md,0.901,0.614,11,-9.041,1,0.495,0.00476,1.75e-6,0.065,0.925,155.019,127007,4
3UNUlijRa3wNYA8VLeCHOw,0.725,0.529,11,-10.436,0,0.0567,0.0152,0.0269,0.268,0.32,82.512,142602,4
7kfh2iyJlRgONMJgyhZEPf,0.85,0.647,1,-8.097,1,0.378,0.00782,0.0294,0.0592,0.586,164.93,104727,4
4DqiTDtcwJau0asoFAYGKV,0.784,0.7,1,-9.486,0,0.189,0.0158,7.16e-5,0.339,0.622,159.96,108000,4
6rE95K4FhLvBXGfNNdLVE2,0.913,0.813,9,-3.91,1,0.393,0.0584,0.00193,0.114,0.805,148.008,183223,4
2XZ3p2asm58z8mMy0DwSSK,0.878,0.677,1,-7.378,0,0.41,0.0861,0,0.167,0.725,160.029,112562,4
1HTPnRH3UOrbwog3P20M5V,0.87,0.782,1,-7.228,1,0.343,0.00309,0.0265,0.163,0.621,159.996,123000,4
4GyVJP3XHOVb8CxXQKT8Um,0.865,0.784,1,-3.767,0,0.376,0.0894,0,0.13,0.646,160.015,150023,4
6AKRdUCW0XA4PoRblqLwxF,0.804,0.561,0,-6.936,1,0.46,0.00348,0.033,0.0891,0.474,151.963,162705,4
4wSMi5urWxpBPbnWqfI1Ht,0.657,0.692,7,-10.121,1,0.0526,0.0286,0.894,0.11,0.164,136.995,389187,4
4XGQUYPYfHpCMrO8BKOk5F,0.706,0.625,1,-9.941,1,0.0355,0.0512,0.687,0.0816,0.0635,99.979,339460,4
59rWOvuBELmfqvVBI9NiWf,0.356,0.214,1,-13.215,1,0.0431,0.0513,0.0161,0.113,0.0382,139.957,397827,4
0BXzLyIdYDtG4Nv0ddyB93,0.678,0.384,10,-13.346,0,0.0651,0.0587,0.872,0.133,0.277,94.112,326525,4
2Qtq6zVNB4BgkLJUrdHoYR,0.769,0.53,7,-13.41,1,0.207,0.607,0.88,0.121,0.35,103.997,303990,4
760wlIjzrxRmB3rIRWIDqx,0.436,0.336,1,-15.846,1,0.0434,0.155,0.926,0.095,0.0716,139.852,256536,4
0oOOawHzR4CLpvuxsBxNWm,0.604,0.604,7,-11.437,1,0.0718,5.52e-6,0.141,0.593,0.195,190.027,332200,4
4y1lvtz0LebmTSGR3D28YZ,0.111,0.0977,9,-25.456,0,0.0456,0.993,0.906,0.0967,0.0296,71.311,384147,4
2BVKaxu5taHTOMApXK8pOX,0.209,0.508,5,-12.887,0,0.145,0.531,0.894,0.0947,0.319,194.229,390025,4
6WZmMNWJJNf7TC4v0Hr5mt,0.654,0.359,0,-12.659,1,0.0356,0.152,0.722,0.0887,0.239,104.041,263339,4
1Pr8TLiFsk4zFj9iwANhdc,0.402,0.58,5,-7.2,0,0.245,0.0284,0.00113,0.0901,0.708,76.221,174968,3
4n1XmhxWMBqbCewvfG2Fs2,0.515,0.38,5,-9.66,0,0.037,0.104,0.621,0.121,0.446,137.018,323556,4
22fcveytRvs8wOKnJLHsr0,0.602,0.883,8,-6.053,1,0.465,0.00393,0.0611,0.183,0.311,145.053,164571,4
7rTt433bhu76fMawGzFDtQ,0.675,0.922,5,-5.713,1,0.19,0.0208,0.00702,0.501,0.67,119.059,154084,4
