artist_id,artist_name,artist_popularity,total_followers,artist_genre
7qPISKHhhKDLZTmYcX7bWd,Stylo G,64,48472,dancehall
3CQCQz0XwZooCdtGgwtcR7,Starboy,59,92763,dancehall
3kc5AFnL1TQQdNaMdSW2UO,Wayne Wonder,55,112651,dancehall
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,59,71565,dancehall
21J3YJTyq1biE3SvSNjzuf,Capleton,58,190143,dancehall
1pmixngtBJleMrGUG5o8DE,Mr. Vegas,60,240754,dancehall
6NOvBZrkd83MSD51xkq4on,Elephant Man,57,227834,dancehall
2X1VgNqQOiSbkyel3a9rjK,Lady Saw,55,108194,dancehall
2ruMkdO4e1tJWDHsYSEtxr,Beres Hammond,56,163501,dancehall
7E6r9S8qCRfZVCjF1A8do6,Kes,54,21114,dancehall
1fYVmAFB7sC7eDoF3mJXla,Wande Coal,58,73741,dancehall
64oW4P0vsDhlorOxZKQi6a,DJ Tunez,58,12694,dancehall
6UuT0BJZ9vF8Y1sxXnJl2s,Bounty Killer,53,123293,dancehall
21pMSs2JHWwwy2kp1QIIVB,Sister Nancy,55,80017,dancehall
0wEvWMQRqaXcgnrZv6KtyL,Spice,57,178151,dancehall
3j7Sw80qzL2FJlryUhI3wG,Shabba Ranks,53,95702,dancehall
1IQ2e1buppatiN1bxUVkrk,Slayer,69,2322490,death-metal
0GDGKpJFhVpcjIGF8N6Ewt,Gojira,67,688582,death-metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,67,726905,death-metal
5p9CTsn5ueGU4oScNX1axu,August Burns Red,61,506613,death-metal
57ylwQTnFnIhJh4nu4rxCs,In Flames,69,821241,death-metal
5274obTQJjzjyycRyJlfml,Whitechapel,58,350620,death-metal
4Uv5bceTJ2h3tLlssUNDNP,Attila,58,356671,death-metal
3iCJOi5YKh247eutgCyLFe,I See Stars,59,341658,death-metal
0uNj4RxFjG0iVPlZS753en,After The Burial,57,198861,death-metal
4jpaXieuls7LVzG1uma5Rs,Avatar,60,214965,death-metal
3et9upNERQI5IYt5jEDTxM,Thy Art Is Murder,59,301827,death-metal
2i7CQcVBh2K6uOR3CH09M1,Veil Of Maya,56,189176,death-metal
4f5V3PQ66nIrBCqugJtaGn,Death,60,468219,death-metal
0FZcPgWI3BsFQl4rOAGSHT,Make Them Suffer,56,115307,death-metal
6HZr7Fs2VfV1PYHIwo8Ylc,Suicide Silence,58,614122,death-metal
24Oiw7BlvO1BETecDLJt6m,Slaughter to Prevail,57,149025,death-metal
1C62FV9Cltn9L4c9jAwCyk,Emmure,56,235642,death-metal
0ybFZ2Ab08V8hueghSXm6E,Opeth,63,590168,death-metal
4UgQ3EFa8fEeaIEg54uV5b,Chelsea Grin,56,317250,death-metal
4xTDPgk4jHCF0qui3dH6BS,The Black Dahlia Murder,55,219439,death-metal
6kQB2RN7WwryMdJ1MoQh1E,The Ghost Inside,58,233103,death-metal
1bPBx2qbpWzEoLujeHC3G7,Upon A Burning Body,55,158893,death-metal
0yLwGBQiBqhXOvmTfH2A7n,Cannibal Corpse,57,438042,death-metal
2OTuoIi28WybVbVcykc237,Miss May I,55,352896,death-metal
3ggwAqZD3lyT2sbovlmfQY,Meshuggah,58,410372,death-metal
79el7mcHYhXYW3Zek21i0L,DevilDriver,58,347892,death-metal
5pqvAI85RMxL9K0xHvSwGu,Currents,55,61199,death-metal
4tDkeVxH0CSkNiLVrsYmQs,The Acacia Strain,52,123355,death-metal
4HgqjpBaWctBWVHafQIpRt,Born Of Osiris,52,221207,death-metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,61,611893,death-metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,60,459821,death-metal
7wqP36o9lqWteOCxBnXlwx,Soilwork,59,214280,death-metal
76xrrejizyQpKukBIhnf3D,Shadow of Intent,53,87463,death-metal
28hJdGN1Awf7u3ifk2lVkg,Testament,58,632038,death-metal
0qJpY7K8p7g6sacvaGNt6i,Fit For An Autopsy,52,98881,death-metal
2JC4hZm1egeJDEolLsMwZ9,Between The Buried And Me,51,195702,death-metal
5ZvwJikDgdP1PFU4PkAPVG,Bleed From Within,55,72788,death-metal
55b0Gfm53udtGBs8mmNXrH,Norma Jean,51,129640,death-metal
67Zm35qXdPzYfl1c3M0toJ,Rings of Saturn,50,152036,death-metal
7nCgNmfYJcsVy3vOOzExYS,The Contortionist,51,126010,death-metal
5X0N2k3qMnI8kSrGJT3kfT,Eluveitie,60,383502,death-metal
6eSSPyqys0J4j0kdi3hFrR,Infant Annihilator,52,148005,death-metal
5mscNJ6lE9Kj7tWv4iCk7y,Within The Ruins,49,94283,death-metal
3Zj2B8yAi8gHoR8vpsPatZ,Gideon,49,68109,death-metal
67ZMMtA88DDO0gTuRrzGjn,Cattle Decapitation,50,123639,death-metal
2DynE7m1BMVl4hQMvCXXq0,Spite,47,44800,death-metal
4DSNcg40nf6T3eNAObq1Lo,The Browning,49,92610,death-metal
76S65NHJHrNy4JTrXHP2BH,Exodus,55,406231,death-metal
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,84,2532161,deep-house
4D75GcNG95ebPtNvoNVXhz,Afrojack,79,3522812,deep-house
1l2ekx5skC4gJH8djERwh1,Don Diablo,76,1668497,deep-house
1KpCi9BOfviCVhmpI4G2sY,Tchami,69,317584,deep-house
5X4LWwbUFNzPkEas04uU82,DVBBS,71,848959,deep-house
1yqxFtPHKcGcv6SXZNdyT9,MK,74,201183,deep-house
1vo8zHmO1KzkuU9Xxh6J7W,MOTi,73,222070,deep-house
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,76,191926,deep-house
2wX6xSig4Rig5kZU6ePlWe,KSHMR,75,1360458,deep-house
17TFSnqADESRM8BPSaM5aB,Krono,71,17525,deep-house
6BrvowZBreEkXzJQMpL174,Hardwell,73,3317077,deep-house
5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,68,174162,deep-house
4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,71,323361,deep-house
5vQfv3s2Z2SRdPZKr82ABw,Dzeko,69,44897,deep-house
7GMot9WvBYqhhJz92vhBp6,EDX,67,189523,deep-house
27DGFhdWUeudNFbPJROkWF,Comet Blue,65,6942,deep-house
240wlM8vDrf6S4zCyzGj2W,CamelPhat,73,217109,deep-house
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,71,1052984,deep-house
5ChF3i92IPZHduM7jN3dpg,Nicky Romero,71,1976240,deep-house
39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,69,86560,deep-house
24DO0PijjITGIEWsO8XaPs,Nora En Pure,68,226169,deep-house
3IpvVrP3VLhruTmnququq7,Mike Williams,71,276677,deep-house
5EehXjjMktLuJmbRsM7YfB,Disciples,69,199199,deep-house
49CE2ffZ6Z3zeYSDauSKck,Tungevaag,74,94734,deep-house
4FCzCS0KEgb0rgySWINItO,CID,63,72067,deep-house
0FVj4JuzTyudaXAwfqDQ20,Autograf,62,88868,deep-house
0DdDnziut7wOo6cAYWVZC5,KREAM,66,121599,deep-house
4CA8PTrbq1l5IgyvBA2JSV,Paul Woolford,71,24776,deep-house
6i1GVNJCyyssRwXmnaeEFH,Syn Cole,66,172318,deep-house
7keGfmQR4X5w0two1xKZ7d,Kungs,69,696475,deep-house
2tndYCXQneCV4jtoWRwVpz,Lucas Estrada,68,82009,deep-house
2IjiuEObrCKyZvSb8xLxG9,filous,63,105973,deep-house
205i7E8fNVfojowcQSfK9m,Dom Dolla,66,92585,deep-house
6wMr4zKPrrR0UVz08WtUWc,Black Coffee,65,517088,deep-house
4mHAu7NX2UNsnGXjviBD9e,Brooks,68,245144,deep-house
5PlfkPxwCpRRWQJBxCa0By,HUGEL,71,48823,deep-house
7MlotYZhHjOlXcvmwrITj8,Tep No,62,74430,deep-house
1V3VTM7VspiQjcmRhC010n,Quintino,69,524656,deep-house
3MyFDtqB80WZvbtCZRsekM,Bakermat,70,296222,deep-house
3gk0OYeLFWYupGFRHqLSR7,Showtek,69,430369,deep-house
6xQvQwZQQuq9R3TdPNbcR8,Bassjackers,68,636483,deep-house
3XINWZaloea97SIRiyTJxX,DubVision,65,246383,deep-house
5UUdxfBMwm0hLlLgnZtBFv,Madism,66,4716,deep-house
1L9i6qZYIGQedgM9QLSyzb,Klingande,66,428306,deep-house
4j5KBTO4tk7up54ZirNGvK,NERVO,64,666880,deep-house
3PtCud9dIdOv4exrzdZZ1C,MAKJ,65,118427,deep-house
7tm9Tuc70geXOOyKhtZHIj,Chris Lorenzo,62,52896,deep-house
4uiMn2g0pgTrhN096QJhbp,Borgeous,63,529770,deep-house
5WdqBAQhGFCrZvBKXiPIu7,The Him,62,88495,deep-house
6Yae9Ia1nq6JLLojBzwN1r,HNNY,63,78893,deep-house
2xchSUK5lpbZck9zxSQTys,Jay Daniel,36,8020,detroit-techno
5Mr6zawZ90BzjY14EROmSm,Cybotron,32,12646,detroit-techno
3KcV1kKG7Y0Gq7xPAGVjkZ,Drexciya,38,30213,detroit-techno
3AhwIUus3pIaA3CvYBEtpy,Richie Hawtin,41,200909,detroit-techno
5ipQlfnpRCtyOuhYqvPvQ8,Robert Hood,43,42601,detroit-techno
7GoFQNOTX0suC6Tn59qx8n,Plastikman,39,61930,detroit-techno
3GLOOlJDdTCd4NRrNb5Kg3,The Other People Place,35,14738,detroit-techno
4Kv4vEaYZEcrJoXqeMpN2u,Orlando Voorn,26,1818,detroit-techno
0CRfAs5qmkRgw9x9etNGqH,Octave One,39,25778,detroit-techno
3JkLFcTej6tdwZoQT6Nx4B,Seth Troxler,35,80994,detroit-techno
4hXZQPceQIf654OSomVXOs,Terrence Parker,42,16849,detroit-techno
0v6N0xV7AfHHKVcgUOjC51,Derrick May,38,33520,detroit-techno
2tavIhWjw7f878Bx9qDTma,Dantiez,29,327,detroit-techno
2w3mvReNNIQ7S44MAr89zu,Dopplereffekt,33,20752,detroit-techno
2eIDAcLKnWc4D350YyzvgS,Jeff Mills,37,98629,detroit-techno
2JW9UTb6ViFLYf7VQxBJqD,Galaxy 2 Galaxy,30,9766,detroit-techno
208EQzx7RmoE2Ng9gF2edh,Juan Atkins,31,30229,detroit-techno
1PSylklb2w06BAAHEtepqM,Surgeon,31,20782,detroit-techno
1BuKBdhjA2GxwmbcYo4Jnl,Scan 7,28,2788,detroit-techno
2Djz8cbEv5rtrYrJYdzQ20,Model 500,27,9816,detroit-techno
3zWrv3ns5knPAVMR30hxxO,Aril Brikha,31,10223,detroit-techno
0tbuVFxbrGx2oiNbpetUGc,Underground Resistance,26,27938,detroit-techno
3UYegZ6o9aaL2UCOQeoAgI,Aux 88,24,8622,detroit-techno
7A4qanEMCOPcywaqZ01yVV,Kenny Larkin,25,13509,detroit-techno
0GJpYdmVCgg90TkyB1nB1y,Stacey Pullen,25,7576,detroit-techno
6d596lgGxYcfIG0hDl6dhp,DJ Rolando,32,3839,detroit-techno
2E5qkkHVrV1Ky3l4aLBUAd,A Number Of Names,21,967,detroit-techno
3ZKUeqiV2UX5sKhOipqw1h,Blake Baxter,25,4422,detroit-techno
7hWRneMDJulC1IMfHD1gt7,Claude Young,30,2532,detroit-techno
4VUUiDoySoS7LDboUOX5mv,Reese,17,56,detroit-techno
6EWBi1jUFdyYSUaFRLsfel,John Norman,13,93,detroit-techno
5s52J0wTa9B4YFG39iqXny,Eddie Fowlkes,26,1249,detroit-techno
2nIqaAaqBMuBUDiBFNMw9w,Rhythim Is Rhythim,25,1685,detroit-techno
0HyKkzt6higWFs5IwxSzrw,Psyche/BFC,19,504,detroit-techno
7fHzaEzwDv2zfpVqrkama2,Aaron Carl,19,1194,detroit-techno
30RMkmcPNAZPYj3XUSrLh4,Suburban Knight,17,3116,detroit-techno
03PpNQSlmDLZ0czK0vxNHV,Los Hermanos,17,848,detroit-techno
0qWuk2qgRK2HNKYxqbIn5G,K-Hand,19,939,detroit-techno
7y1rjd6v5ixSJoOKNcRUYg,FIT Siegel,17,729,detroit-techno
3SZBUeVJfGLUpAPNEQbBKk,Ryan Elliott,18,5021,detroit-techno
3WPdaViSMm79jQvFyVzNO2,Innerzone Orchestra,14,1200,detroit-techno
3ZKF46z6u0UsjAfqqtYldn,Population One,14,846,detroit-techno
5AFUcmuGYgnILlAZ1jL1Vh,The Astec Mystic,24,333,detroit-techno
05eY3BZrosgFI2WMWpRoUs,D'Marc Cantu,14,923,detroit-techno
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",77,2612718,disco
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,3764465,disco
5lpH0xAS4fVfLkACg9DAuM,Wham!,75,1367410,disco
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,68,1107013,disco
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,71,1469866,disco
0FrpdcVlJQqibaz5HfBUrL,Rick James,68,746323,disco
1zuJe6b1roixEKMOtyrEak,Tina Turner,77,2088471,disco
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,66,43796,disco
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,71,66900,disco
3gMaNLQm7D9MornNILzdSl,Lionel Richie,75,1864939,disco
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,78,1136169,disco
6twIAGnYuIT1pncMAsXnEm,Commodores,70,1079847,disco
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,69,1017013,disco
2x7EATekOPhFGRx3syMGEC,The Knocks,68,143555,disco
2eogQKWWoohI3BSnoG7E2U,Donna Summer,72,1137835,disco
3GMoVpWJy4smKuxFuFTwXC,Roger,61,85620,disco
3MdG05syQeRYPPcClLaUGl,Diana Ross,72,1159751,disco
38h03gA85YYPeDPd9ER9rT,The O'Jays,63,711096,disco
7fIvjotigTGWqjIz6EP1i4,Four Tops,68,695914,disco
57bUPid8xztkieZfS7OlEV,The Supremes,69,1142378,disco
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,71,771887,disco
3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,67,607620,disco
5szdY7KaSi7epwyffrbV8c,Poolside,68,169829,disco
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,76,881509,disco
4Ws2otunReOa6BbwxxpCt6,Benny Benassi,70,442279,disco
4TwHRCIu3Xg9fjS3l7owkp,The Gap Band,60,622429,disco
3rfgbfpPSfXY40lzRK7Syt,Barry White,70,1134758,disco
5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,65,621534,disco
2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,66,740212,disco
0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,65,715657,disco
68kACMx6A3D2BYiO056MeQ,Teddy Pendergrass,63,704872,disco
5fbhwqYYh4YwUoEs582mq5,The Spinners,65,513049,disco
61lyPtntblHJvA7FMMhi7E,Duke Dumont,72,588054,disco
0h9smro0z3HqUbD94jotU8,Smokey Robinson,62,724903,disco
64CuUOOirKmdAYLQSfaOyr,The Emotions,66,338807,disco
6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,68,541443,disco
1Bo8Afb2Qbjs4x6kJHyjle,Gigamesh,64,31152,disco
2yrbLiuBmc9j81lTX3XUuI,The Jacksons,65,956668,disco
54R6Y0I7jGUCveDTtI21nb,Boney M.,71,790658,disco
1GbrJTB56Xs4XQGlmVbaCf,Savage,66,30976,disco
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,73,1148886,disco
4N8BwYTEC6XqykGvXXlmfv,George Benson,69,457072,disco
2mV8aJphiSHYJf43DxL7Gt,Chromeo,61,326399,disco
6gkWznnJkdkwRPVcmnrays,Sister Sledge,66,398740,disco
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,68,597109,disco
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,67,867258,disco
6is2U7I1jlI8PjxNZOHIMV,DeBarge,60,356952,disco
0Xf8oDAJYd2D0k3NLI19OV,CHIC,65,451984,disco
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,71,59533,disney
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,69,61283,disney
3HQyFCFFfJO3KKBlUfZsyW,Randy Newman,67,150625,disney
6SvFyXN6qzhw95Bj4HoevV,China Anne McClain,68,537907,disney
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,65,81204,disney
5TKKPpY9zr2qrz3JM3Vawq,Lillias White,62,5327,disney
3E0MPcbZSjfJ1HsnJKXkqd,Cheryl Freeman,62,4127,disney
4QS6MMKct3F3LkN7cr6vHg,Thomas Doherty,64,14946,disney
4KpdqBDU2C5gB3vhdojuqA,Chorus - Mulan,62,4857,disney
6Id8rcDNyBXPcgKQVfQ8rX,Samuel E. Wright,62,22863,disney
0RH6EMxqfzCEB7QCSKQ4xr,Ernie Sabella,61,5480,disney
5xk0kRuXn1zToTHpHAqpui,Joseph Williams,61,11344,disney
3kWWBtNzJFtKA222gZz39d,Chorus - Beauty And the Beast,59,6699,disney
0P0do9GwiSgweSF6Ui3mrv,Nathan Lane,61,5671,disney
0zp9qNDSeYi3QEodhcKAAA,Lebo M.,63,19296,disney
3dAzSJ9lQnJSq5Z0OgDBep,Brad Kane,60,9812,disney
0uxCcs6uoQy6StkrWS1QjW,Disney Studio Chorus,58,48737,disney
7xX39IyguhWsTIg4eU2reH,Seth Rogen,60,1714,disney
0FVsUxcFSlxwIM7Qs31s6J,Billy Eichner,60,2194,disney
4mmMtabvFCKA6HfmVmitNH,Jodi Benson,58,22972,disney
3CneYb5exy4KOtvCCrozDD,Kristen Anderson-Lopez,57,7482,disney
43HPW60tz4BMYMRnmXMagJ,Bruce Reitherman,56,3469,disney
4sZw3BLoQ9SniX4mcoh80b,Roger Bart,55,8272,disney
2OZsw4C2nujSgVUfpuOTWL,Cast - Frozen,57,28836,disney
0Yy9u86cq66Se2pB9fYaiW,Pat Carroll,53,4995,disney
6O3ZB5Cz5CNT3wQWouKcNJ,Carmen Twillie,56,6988,disney
4N3cNXg5phUzRzuJYYxQlV,Emma Watson,57,54624,disney
0mvTBNG2hAuAEzUVgTYpQ2,Charmian Carr,56,1818,disney
5lLVsxABqSuosfqAoLQeXV,Dan Stevens,55,3566,disney
0N0dbr5s2y20PAo2cDAeVP,David Ogden Stiers,53,3151,disney
5BuTOT6mPoNZ5EmaPheBI9,Donna Murphy,52,5903,disney
6e28WiPlKSu1ukkhHCZEnF,Jenifer Lewis,53,2046,disney
4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls,53,527889,disney
2ItqDyOHeQBaOPeZmKVu2p,Cast - Sofia the First,53,17461,disney
2pLvZNFSNqj5ggB8cPK7ki,Chorus - Hercules,53,1635,disney
1gkcZQArk5rV8uBwG8y5FX,Amy Adams,52,12645,disney
7KNW6OwcA260MsaEtnvhxV,Beth Fowler,51,822,disney
6UaKHgRNaUxQfQD67gzgc5,Luis Ángel Gómez Jaramillo,60,9153,disney
3QcGV278a6mmLRTOK29WBP,Robby Benson,50,1623,disney
762gpacQ6WcT75zlkrc3Ls,Kathryn Beaumont,47,1624,disney
2vHx2wi7daCLxHL0jKOZiz,Karen Dotrice,47,706,disney
13Namx9iwUl1a57CcELGTb,Richard M. Sherman,47,3738,disney
7aU90hxXexP47nEeMee6xM,Verna Felton,47,3363,disney
2970T0VJFpIWMA2aZi6Lpi,Jonathan Freeman,46,1597,disney
5T60shnsXD8hlLRDsbvFoO,George Bruns,48,12178,disney
2QIv0RotNtHfzzp1jzJsJ4,Alanna Ubach,47,607,disney
5qQpn0ZokyamZjyKtkKUYD,Tony Jay,45,1525,disney
497FibW7265st1H0UfpGb2,Oliver Wallace,45,8084,disney
7MqnCTCAX6SsIYYdJCQj9B,Pendulum,68,753425,drum-and-bass
4uRYpUQZrNrY5t8tAv3XrD,NERO,61,773109,drum-and-bass
5TgQ66WuWkoQ2xYxaSTnVP,Netsky,67,385854,drum-and-bass
01pKrlgPJhm5dB4lneYAqS,Sigma,69,254208,drum-and-bass
0QaSiI5TLA4N7mcsdxShDO,Sub Focus,67,256513,drum-and-bass
4UNnRb4LN2hGtbtMfPzMhg,MUZZ,58,55380,drum-and-bass
4zymhxzJ0UJc74tMHGyoWs,Dirtyphonics,54,138043,drum-and-bass
5zYJziKktyqWwmoAWXrShP,Modestep,55,314909,drum-and-bass
7GvVTb8yFV0ZrdI30Qce6T,Delta Heavy,57,112035,drum-and-bass
6m8itYST9ADjBIYevXSb1r,Wilkinson,67,154662,drum-and-bass
3XEPQq3fgckDxHpHhOf9DM,DJ Red,45,1288,drum-and-bass
2NCEtX40i9lLNpTg2X5583,Metrik,60,75742,drum-and-bass
6TaaqqCMRMSpvNHClfnbEL,Maduk,57,63696,drum-and-bass
5oDtp2FC8VqBjTx1aT4P5j,SHY FX,65,112847,drum-and-bass
3jNkaOXasoc7RsxdchvEVq,Chase & Status,66,535879,drum-and-bass
1QMgre3BHX161ZHtWMUu6S,Dimension,61,45169,drum-and-bass
6r20qOqY7qDWI0PPTxVMlC,DJ Fresh,63,257009,drum-and-bass
2N8IPNZTiNo3nj4mreOlHU,Camo & Krooked,58,164699,drum-and-bass
05lF0DUkLJqiW5o70SScyR,Hybrid Minds,62,75683,drum-and-bass
5xdizdgbQQvGAgAolGhpXr,Friction,58,52372,drum-and-bass
1KiNUGL3r0GgyLwqYCY1yV,Kanine,59,23394,drum-and-bass
0bxHci3JIhhKA53n8rH3tT,High Contrast,60,146358,drum-and-bass
6r54QO0889i9vqaeuruUSn,Keeno,50,47551,drum-and-bass
2McLd7klWE4UjkPLqqMwLv,The Qemists,53,77243,drum-and-bass
2IP71LH7CbwddhsEXBI0fy,1991,54,19797,drum-and-bass
1yShtQaHjChbToQboKRzgH,ShockOne,53,36964,drum-and-bass
41iVQ05he8SrfIWbZQ58N7,Matrix & Futurebound,54,38146,drum-and-bass
0sklgkoO5JeS7YNhHS5EmH,Calibre,54,60931,drum-and-bass
1wzBqAvtFexgKHjt7i3ena,Fred V & Grafix,51,61756,drum-and-bass
4e6pQ61gYReORJoXcrQH1Z,Alix Perez,51,45833,drum-and-bass
6lp2VnIRXXpC9Wz7hSX6RE,Culture Shock,56,41283,drum-and-bass
0k3dnuEr9LghUE4jxS0PT4,Fred V,51,17381,drum-and-bass
3GEUIa3Z0Qlivy3EcJm5RX,Etherwood,52,51363,drum-and-bass
0WCfu8x76QX3CjVgiE3Hn2,DRS,55,18695,drum-and-bass
3wdwWQXJbqpJJbMdp7KfEJ,BCee,52,28982,drum-and-bass
27YdXZOMLqvxI2pB5GyqyY,Grafix,51,19825,drum-and-bass
01K8GEMGGxtrQ4xjDmNLPs,Logistics,49,59769,drum-and-bass
54qqaSH6byJIb8eFWxe3Pj,Mefjus,51,37291,drum-and-bass
7F6nxkPQrlh4qWDetjgnpX,The Prototypes,52,50082,drum-and-bass
2FPeVdIIXD9Wb9Kbn1Hyz6,Brookes Brothers,52,37561,drum-and-bass
02ZCVD3nqfqNId8lvpvCBb,BOP,43,8528,drum-and-bass
4CbuwI3bEF7gQOwpxBKtal,London Elektricity,47,67114,drum-and-bass
79PzyYqAyunWsVH4tY4vpr,Pola & Bryson,51,17770,drum-and-bass
4cxzGdmQtUZJL1WYOdFQ5F,Kove,51,25581,drum-and-bass
4Kjl91bg9I6TuhrEC0NQgX,Urbandawn,51,14335,drum-and-bass
4IKdJSimREJMIKDfvYvJHF,Lenzman,49,33478,drum-and-bass
4G1BTcGLvvsItegHSvBH0y,dBridge,41,15534,drum-and-bass
3vBaLrnIgG5WCQ3pTeZexc,Renegade,35,2152,drum-and-bass
1cwlYsgHBYvLzT4C24AliQ,DJ Zinc,54,39168,drum-and-bass
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,73,231531,dub
6fcTRFpz0yH79qSKfof7lp,Seven Lions,69,367553,dub
67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,66,465182,dub
7muzHifhMdnfN1xncRLOqk,Flux Pavilion,66,652081,dub
3NJ94iuAmmMjbszODYT6pO,Subtronics,61,92801,dub
72iCiKwu6nu6Qq9emIwzYv,Kayzo,63,139983,dub
7lZauDnRoAC3kmaYae2opv,Dabin,62,94068,dub
1Uyqa2sdHm1bL5JK4IC4zc,Wooli,58,47741,dub
1CXuuw8HJhyN80HlNzvL1e,Sullivan King,59,92453,dub
6CCTvLyIHqUhY6VQizt150,Jason Ross,58,33232,dub
7u160I5qtBYZTQMLEIJmyz,Borgore,60,533238,dub
5CdJjUi9f0cVgo9nFuJrFa,Adventure Club,60,260017,dub
59Yq0xrABEihHANsfo9QMT,Blanke,58,20549,dub
1HQGhla3VNj1dBmKTtVT2t,Ookay,59,218341,dub
6uSKeCyQEhvPC2NODgiqFE,The Wailers,64,344337,dub
3rJ3m1tM6vUgiWLjfV8sRf,Jimmy Cliff,64,551623,dub
2u01kCKA5wDvvztuH8lyT0,SVDDEN DEATH,57,99379,dub
4AT7XlLBevgZIiKvZQ83ye,Trivecta,57,38161,dub
0oea1hwGMfUxZbLxJc1XUN,Peter Tosh,62,698152,dub
06VibSJEr3GLxLBBZhRums,Dion Timmer,59,77612,dub
7d5SfGXKpgS3JK8BFIq59h,William Black,59,45049,dub
21AUdblPrTRzkvJn8FGrlk,Nitti Gritti,60,51037,dub
6UL7BodGc5iVmQGlMwHR0g,Steel Pulse,59,415155,dub
0ycHhPwPvoaO4VGzmMnXGq,Zomboy,60,711126,dub
5mMuiFhh7faS7qxnTLRA6u,Barrington Levy,61,165042,dub
40WIa01eubnEVkxUHeDZyF,Au5,57,74447,dub
4zlw0jXUzd4dRcqI3Y1OiY,Boogie T,53,48086,dub
4FXGRMSHh2JjHxVwS8dhH1,Virtual Riot,59,264431,dub
16yUpGkBRgc2eDMd3bB3Uw,MitiS,58,104968,dub
5lCekoJW9jNq01B1wiqdAb,Crankdat,57,51040,dub
6QHu71f8LLeT8n0GzfbYFc,Gregory Isaacs,60,353605,dub
6HraHl4uwIQFixUu3J49BK,Crystal Skies,55,28243,dub
4Ok1Cm5YX5StCQZgH0r2xF,PEEKABOO,53,55663,dub
2Zxy5LwBatI5kw4uponwHQ,Riot Ten,55,67966,dub
45eOANIj1vvkt8olH7Zh71,Spock,53,18610,dub
7dtX3ykcuyVmts2HQnWgSP,Kompany,53,43772,dub
1YYJxpOXYk1z1WtqdeLMkn,Habstrakt,58,84847,dub
4XxIRZXk8xgrBmt0SNq7E3,Blunts & Blondes,51,29687,dub
19EW4WBhl0fvZUQgi7wV5M,QUIX,57,47862,dub
3mVwDyQRNVMy3ZNuTabf6f,Champagne Drip,52,38220,dub
0mO3Yf5XIPHfAbHh8yWLFk,PhaseOne,53,77727,dub
757FXqX0Osk2pqtgv4E5v4,Nurko,56,38258,dub
54pgkpWVgQYbQXD8bkUP8n,GG Magree,52,9554,dub
7aB2KbM3pphL9mU3dXbyh2,Far Out,60,50421,dub
0P2bZXPyjHYRW4guHVAFl1,ARMNHMR,53,55296,dub
3UCbp6D1lvILlxRJT9LnFa,Koven,60,63585,dub
33o00sXuyWiApOFzo0vr0z,Crywolf,54,123833,dub
5c3akKV3CUqAVOnGZqf4S3,Barely Alive,54,150176,dubstep
2fNr4ldujwq97v1jWeqs8K,Kai Wachi,53,60655,dubstep
2Sa4c9qKaI7ILJs8D6gUCh,Ghastly,52,124422,dubstep
6rhTnHtyVcRrtuzS1wnLZg,Jantsen,52,22813,dubstep
3HHfEn7yPOy3IiHS6CHG97,Last Heroes,53,11537,dubstep
37PZXblQTqpEWGdjctNcGP,Space Laces,51,50435,dubstep
5he5w2lnU9x7JFhnwcekXX,Skrillex,82,7632142,edm
2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,78,601616,edm
1vCWHaC5f2uS3yhpwWbIA6,Avicii,86,18446115,edm
